chr22	19705482	19705982	genic|chr22:19705482-19705982	genic	315.176622	SEPT5	19701986	133.970000	0.579892	True	3746.000000	False	0.123436	0.123436	0.022480	0.022480	0.001229	0.023709	7.472547	0.020131	38.904158	0.059627	K562
chr22	19705482	19705982	genic|chr22:19705482-19705982	genic	315.176622	SEPT5-GP1BB	19704742		0.497307	True	990.000000	False	0.123436	0.123436	0.022480	0.022480	0.001229	0.023709	7.472547	0.020127	38.904158	0.053435	K562
chr22	19705482	19705982	genic|chr22:19705482-19705982	genic	315.176622	GP1BB	19711065	82.060000	0.985637	True	5333.000000	False	0.116704	0.116704	0.052639	0.052639	0.001229	0.053868	16.977904	0.034743	36.782341	0.046953	K562
chr22	19709761	19710261	genic|chr22:19709761-19710261	genic	474.380627	SEPT5	19701986	133.970000	0.579892	True	8025.000000	False	0.081791	0.081791	0.016698	0.016698	0.001229	0.017927	8.504404	0.022911	38.800218	0.059468	K562
chr22	19709761	19710261	genic|chr22:19709761-19710261	genic	474.380627	SEPT5-GP1BB	19704742		0.497307	True	5269.000000	False	0.117936	0.117936	0.016698	0.016698	0.001229	0.017927	8.504404	0.022906	55.946535	0.076843	K562
chr22	19709761	19710261	genic|chr22:19709761-19710261	genic	474.380627	GP1BB	19711065	82.060000	0.985637	True	1054.000000	False	0.123436	0.123436	0.052639	0.052639	0.001229	0.053868	25.553889	0.052293	58.555671	0.074746	K562
chr22	19767778	19768278	genic|chr22:19767778-19768278	genic	1028.442193	TBX1	19744225	10.560000	0.599641	True	23803.000000	False	0.031764	0.031764	0.011240	0.011240	0.001229	0.012469	12.823345	0.035098	32.667502	0.060263	K562
chr22	19843218	19843718	intergenic|chr22:19843218-19843718	intergenic	955.090245	TBX1	19744225	10.560000	0.599641	True	99243.000000	False	0.009173	0.009173	0.006612	0.006612	0.001229	0.007841	7.489194	0.020498	8.760587	0.016161	K562
chr22	19843218	19843718	intergenic|chr22:19843218-19843718	intergenic	955.090245	C22orf29	19842371	23.150000	0.980251	True	1097.000000	False	0.123436	0.123436	0.051468	0.051468	0.001229	0.052697	50.330156	0.108880	117.892569	0.160233	K562
chr22	19843218	19843718	intergenic|chr22:19843218-19843718	intergenic	955.090245	GNB1L	19842462	30.250000	0.982047	True	1006.000000	False	0.123436	0.123436	0.051468	0.051468	0.001229	0.052697	50.330156	0.108879	117.892569	0.160304	K562
chr22	19935125	19935625	genic|chr22:19935125-19935625	genic	1359.179768	GP1BB	19711065	82.060000	0.985637	True	224310.000000	False	0.004512	0.004512	0.006321	0.006321	0.001229	0.007550	10.261841	0.021000	6.132794	0.007829	K562
chr22	19935125	19935625	genic|chr22:19935125-19935625	genic	1359.179768	TBX1	19744225	10.560000	0.599641	True	191150.000000	False	0.005186	0.005186	0.005156	0.005156	0.001229	0.006385	8.678404	0.023753	7.048566	0.013003	K562
chr22	19935125	19935625	genic|chr22:19935125-19935625	genic	1359.179768	COMT	19929262	198.070000	0.899461	True	6113.000000	False	0.103638	0.103638	0.019351	0.019351	0.001229	0.020580	27.971615	0.061749	140.862456	0.172204	K562
chr22	19935125	19935625	genic|chr22:19935125-19935625	genic	1359.179768	TXNRD2	19929515	40.260000	0.879713	True	5860.000000	False	0.107519	0.107519	0.019351	0.019351	0.001229	0.020580	27.971615	0.061748	146.137942	0.177459	K562
chr22	19935125	19935625	genic|chr22:19935125-19935625	genic	1359.179768	ZDHHC8	20119363	80.580000	0.499102	True	183988.000000	False	0.005361	0.005361	0.004682	0.004682	0.001229	0.005911	8.034635	0.021324	7.286676	0.014964	K562
chr22	19997089	19997589	genic|chr22:19997089-19997589	genic	205.936261	ARVCF	20004309	31.610000	0.827648	True	6970.000000	False	0.092460	0.092460	0.056004	0.056004	0.001229	0.057233	11.786357	0.025067	19.040905	0.023167	K562
chr22	19997947	19998447	genic|chr22:19997947-19998447	genic	188.350237	ARVCF	20004309	31.610000	0.827648	True	6112.000000	False	0.103653	0.103653	0.056004	0.056004	0.001229	0.057233	10.779855	0.022926	19.522990	0.023753	K562
chr22	20012850	20013350	genic|chr22:20012850-20013350	genic	1086.172109	ARVCF	20004309	31.610000	0.827648	True	8791.000000	False	0.075555	0.075555	0.017934	0.017934	0.001229	0.019164	20.814869	0.044268	82.066110	0.099848	K562
chr22	20012850	20013350	genic|chr22:20012850-20013350	genic	1086.172109	TANGO2	20008591	78.220000	0.949731	True	4509.000000	False	0.123436	0.123436	0.052508	0.052508	0.001229	0.053737	58.367319	0.112584	134.072796	0.157649	K562
chr22	20012850	20013350	genic|chr22:20012850-20013350	genic	1086.172109	DGCR8	20067754	99.980000	0.956912	True	54654.000000	False	0.015413	0.015413	0.008986	0.008986	0.001229	0.010215	11.095404	0.021829	16.741028	0.020584	K562
chr22	20012850	20013350	genic|chr22:20012850-20013350	genic	1086.172109	TRMT2A	20104818	192.330000	0.974865	True	91718.000000	False	0.009824	0.009824	0.006812	0.006812	0.001229	0.008041	8.734169	0.020188	10.670396	0.017352	K562
chr22	20012850	20013350	genic|chr22:20012850-20013350	genic	1086.172109	RANBP1	20104946	1670.440000	0.967684	True	91846.000000	False	0.009812	0.009812	0.006812	0.006812	0.001229	0.008041	8.734169	0.020188	10.657457	0.017345	K562
chr22	20046395	20046895	genic|chr22:20046395-20046895	genic	1058.523771	ARVCF	20004309	31.610000	0.827648	True	42336.000000	False	0.019248	0.019248	0.007838	0.007838	0.001229	0.009067	9.598059	0.020413	20.373968	0.024789	K562
chr22	20046395	20046895	genic|chr22:20046395-20046895	genic	1058.523771	TANGO2	20008591	78.220000	0.949731	True	38054.000000	False	0.021119	0.021119	0.009276	0.009276	0.001229	0.010505	11.119582	0.021448	22.354445	0.026285	K562
chr22	20046395	20046895	genic|chr22:20046395-20046895	genic	1058.523771	DGCR8	20067754	99.980000	0.956912	True	21109.000000	False	0.035263	0.035263	0.019656	0.019656	0.001229	0.020885	22.107103	0.043493	37.326506	0.045894	K562
chr22	20059040	20059540	intergenic|chr22:20059040-20059540	intergenic	726.741042	DGCR8	20067754	99.980000	0.956912	True	8464.000000	False	0.078088	0.078088	0.027209	0.027209	0.001229	0.028439	20.667515	0.040661	56.749980	0.069776	K562
chr22	20064167	20064667	intergenic|chr22:20064167-20064667	intergenic	346.722386	DGCR8	20067754	99.980000	0.956912	True	3337.000000	False	0.123436	0.123436	0.048376	0.048376	0.001229	0.049605	17.199273	0.033837	42.798042	0.052622	K562
chr22	20068396	20068896	genic|chr22:20068396-20068896	genic	672.691376	DGCR8	20067754	99.980000	0.956912	True	892.000000	False	0.123436	0.123436	0.048376	0.048376	0.001229	0.049605	33.369068	0.065649	83.034367	0.102094	K562
chr22	20068396	20068896	genic|chr22:20068396-20068896	genic	672.691376	TRMT2A	20104818	192.330000	0.974865	True	36172.000000	False	0.022071	0.022071	0.011763	0.011763	0.001229	0.012992	8.739520	0.020200	14.847140	0.024144	K562
chr22	20068396	20068896	genic|chr22:20068396-20068896	genic	672.691376	RANBP1	20104946	1670.440000	0.967684	True	36300.000000	False	0.022004	0.022004	0.011763	0.011763	0.001229	0.012992	8.739520	0.020200	14.801583	0.024089	K562
chr22	20072271	20072771	genic|chr22:20072271-20072771	genic	480.379197	DGCR8	20067754	99.980000	0.956912	True	4767.000000	False	0.123436	0.123436	0.040918	0.040918	0.001229	0.042147	20.246520	0.039832	59.296111	0.072907	K562
chr22	20106136	20106636	genic|chr22:20106136-20106636	genic	299.612189	ZDHHC8	20119363	80.580000	0.499102	True	12977.000000	False	0.053843	0.053843	0.033592	0.033592	0.001229	0.034821	10.432807	0.027689	16.132074	0.033129	K562
chr22	20863642	20864142	genic|chr22:20863642-20864142	genic	526.289346	KLHL22	20850170	13.930000	0.955117	True	13722.000000	False	0.051291	0.051291	0.020698	0.020698	0.001229	0.021927	11.540117	0.028335	26.993884	0.048084	K562
chr22	20863642	20864142	genic|chr22:20863642-20864142	genic	526.289346	MED15	20861828	77.900000	0.965889	True	2064.000000	False	0.123436	0.123436	0.038956	0.038956	0.001229	0.040185	21.148797	0.052182	64.963079	0.105027	K562
chr22	20877382	20877882	genic|chr22:20877382-20877882	genic	637.418685	KLHL22	20850170	13.930000	0.955117	True	27462.000000	False	0.028049	0.028049	0.013657	0.013657	0.001229	0.014886	9.488577	0.023298	17.878683	0.031847	K562
chr22	20877382	20877882	genic|chr22:20877382-20877882	genic	637.418685	MED15	20861828	77.900000	0.965889	True	15804.000000	False	0.045360	0.045360	0.019157	0.019157	0.001229	0.020386	12.994638	0.032062	28.913127	0.046744	K562
chr22	21051576	21052076	intergenic|chr22:21051576-21052076	intergenic	147.612813	TMEM191A	21055401	4.000000	0.278276	True	3575.000000	False	0.123436	0.123436	0.063093	0.063093	0.001229	0.064322	9.494761	0.026825	18.220743	0.043651	K562
chr22	21056841	21057341	genic|chr22:21056841-21057341	genic	490.052662	TMEM191A	21055401	4.000000	0.278276	True	1690.000000	False	0.123436	0.123436	0.063093	0.063093	0.001229	0.064322	31.521199	0.089055	60.490166	0.144916	K562
chr22	21207470	21207970	genic|chr22:21207470-21207970	genic	233.586144	PI4KA	21213100	86.350000	0.958707	True	5380.000000	False	0.115817	0.115817	0.053842	0.053842	0.001229	0.055071	12.863908	0.024594	27.053145	0.029686	K562
chr22	21207470	21207970	genic|chr22:21207470-21207970	genic	233.586144	SNAP29	21213291	104.350000	0.969479	True	5571.000000	False	0.112355	0.112355	0.053842	0.053842	0.001229	0.055071	12.863908	0.024594	26.244536	0.028695	K562
chr22	21211517	21212017	genic|chr22:21211517-21212017	genic	414.759139	PI4KA	21213100	86.350000	0.958707	True	1333.000000	False	0.123436	0.123436	0.053842	0.053842	0.001229	0.055071	22.841353	0.043669	51.196230	0.056179	K562
chr22	21211517	21212017	genic|chr22:21211517-21212017	genic	414.759139	SNAP29	21213291	104.350000	0.969479	True	1524.000000	False	0.123436	0.123436	0.053842	0.053842	0.001229	0.055071	22.841353	0.043669	51.196230	0.055976	K562
chr22	21221675	21222175	genic|chr22:21221675-21222175	genic	2366.763086	PI4KA	21213100	86.350000	0.958707	True	8825.000000	False	0.075302	0.075302	0.021439	0.021439	0.001229	0.022669	53.651138	0.102572	178.222142	0.195568	K562
chr22	21221675	21222175	genic|chr22:21221675-21222175	genic	2366.763086	SNAP29	21213291	104.350000	0.969479	True	8634.000000	False	0.076749	0.076749	0.021439	0.021439	0.001229	0.022669	53.651138	0.102572	181.646918	0.198606	K562
chr22	21221675	21222175	genic|chr22:21221675-21222175	genic	2366.763086	CRKL	21271713	92.320000	0.994614	True	49788.000000	False	0.016715	0.016715	0.008381	0.008381	0.001229	0.009610	22.745027	0.043262	39.561269	0.044527	K562
chr22	21221675	21222175	genic|chr22:21221675-21222175	genic	2366.763086	LINC01637	21311379		0.448833	True	89454.000000	False	0.010040	0.010040	0.004458	0.004458	0.001229	0.005687	13.460014	0.034290	23.761850	0.039615	K562
chr22	21221675	21222175	genic|chr22:21221675-21222175	genic	2366.763086	LZTR1	21336557	110.640000	0.973070	True	114632.000000	False	0.008091	0.008091	0.003515	0.003515	0.001229	0.004744	11.228036	0.023988	19.150357	0.026414	K562
chr22	21221675	21222175	genic|chr22:21221675-21222175	genic	2366.763086	TUBA3FP	21368576	10.530000	0.917415	True	146651.000000	False	0.006531	0.006531	0.003630	0.003630	0.001229	0.004859	11.501172	0.022985	15.456306	0.019681	K562
chr22	21221675	21222175	genic|chr22:21221675-21222175	genic	2366.763086	P2RX6	21369463	2.730000	0.946140	True	147538.000000	False	0.006496	0.006496	0.003630	0.003630	0.001229	0.004859	11.501172	0.022986	15.375432	0.019829	K562
chr22	21221675	21222175	genic|chr22:21221675-21222175	genic	2366.763086	LRRC74B	21400248		0.671454	True	178323.000000	False	0.005509	0.005509	0.002539	0.002539	0.001229	0.003768	8.918586	0.023514	13.038383	0.025210	K562
chr22	21239874	21240374	genic|chr22:21239874-21240374	genic	1360.388094	PI4KA	21213100	86.350000	0.958707	True	27024.000000	False	0.028444	0.028444	0.009069	0.009069	0.001229	0.010299	14.010070	0.026785	38.694403	0.042460	K562
chr22	21239874	21240374	genic|chr22:21239874-21240374	genic	1360.388094	SNAP29	21213291	104.350000	0.969479	True	26833.000000	False	0.028620	0.028620	0.009069	0.009069	0.001229	0.010299	14.010070	0.026785	38.933908	0.042569	K562
chr22	21239874	21240374	genic|chr22:21239874-21240374	genic	1360.388094	CRKL	21271713	92.320000	0.994614	True	31589.000000	False	0.024832	0.024832	0.011470	0.011470	0.001229	0.012699	17.276243	0.032860	33.781282	0.038021	K562
chr22	21239874	21240374	genic|chr22:21239874-21240374	genic	1360.388094	LINC01637	21311379		0.448833	True	71255.000000	False	0.012237	0.012237	0.006891	0.006891	0.001229	0.008120	11.046729	0.028142	16.646758	0.027753	K562
chr22	21239874	21240374	genic|chr22:21239874-21240374	genic	1360.388094	LZTR1	21336557	110.640000	0.973070	True	96433.000000	False	0.009405	0.009405	0.006495	0.006495	0.001229	0.007725	10.508457	0.022451	12.793932	0.017647	K562
chr22	21308240	21308740	intergenic|chr22:21308240-21308740	intergenic	234.262321	LINC01637	21311379		0.448833	True	2889.000000	False	0.123436	0.123436	0.043021	0.043021	0.001229	0.044250	10.366124	0.026408	28.916416	0.048208	K562
chr22	21410921	21411421	genic|chr22:21410921-21411421	genic	345.150209	LRRC74B	21400248		0.671454	True	10923.000000	False	0.062550	0.062550	0.031345	0.031345	0.001229	0.032574	11.243033	0.029642	21.589250	0.041743	K562
chr22	21910236	21910736	intergenic|chr22:21910236-21910736	intergenic	577.309530	UBE2L3	21921835	288.830000	0.915619	True	11349.000000	False	0.060503	0.060503	0.020708	0.020708	0.001229	0.021937	12.664642	0.025323	34.928812	0.050159	K562
chr22	21922932	21923432	genic|chr22:21922932-21923432	genic	516.769985	UBE2L3	21921835	288.830000	0.915619	True	1347.000000	False	0.123436	0.123436	0.057844	0.057844	0.001229	0.059073	30.527321	0.061039	63.788046	0.091602	K562
chr22	21928651	21929151	genic|chr22:21928651-21929151	genic	180.966468	UBE2L3	21921835	288.830000	0.915619	True	7066.000000	False	0.091366	0.091366	0.057844	0.057844	0.001229	0.059073	10.690291	0.021375	16.534272	0.023744	K562
chr22	21942241	21942741	genic|chr22:21942241-21942741	genic	687.840481	UBE2L3	21921835	288.830000	0.915619	True	20656.000000	False	0.035935	0.035935	0.017382	0.017382	0.001229	0.018611	12.801676	0.025597	24.717282	0.035495	K562
chr22	21978390	21978890	intergenic|chr22:21978390-21978890	intergenic	227.512353	YDJC	21984340	527.880000	0.971275	True	5700.000000	False	0.110140	0.110140	0.059275	0.059275	0.001229	0.060504	13.765427	0.020503	25.058153	0.019814	K562
chr22	21997321	21997821	genic|chr22:21997321-21997821	genic	562.724581	CCDC116	21987085	6.410000	0.935368	True	10486.000000	False	0.064812	0.064812	0.029991	0.029991	0.001229	0.031220	17.568209	0.027185	36.471260	0.027513	K562
chr22	21997321	21997821	genic|chr22:21997321-21997821	genic	562.724581	SDF2L1	21996541	615.310000	0.992819	True	1030.000000	False	0.123436	0.123436	0.046475	0.046475	0.001229	0.047705	26.844562	0.039173	69.460500	0.049986	K562
chr22	22000920	22001420	intergenic|chr22:22000920-22001420	intergenic	347.419491	SDF2L1	21996541	615.310000	0.992819	True	4629.000000	False	0.123436	0.123436	0.045862	0.045862	0.001229	0.047091	16.360245	0.023874	42.884090	0.030861	K562
chr22	22006153	22006653	intergenic|chr22:22006153-22006653	intergenic	929.692133	CCDC116	21987085	6.410000	0.935368	True	19318.000000	False	0.038090	0.038090	0.014511	0.014511	0.001229	0.015740	14.633095	0.022643	35.412289	0.026714	K562
chr22	22006153	22006653	intergenic|chr22:22006153-22006653	intergenic	929.692133	SDF2L1	21996541	615.310000	0.992819	True	9862.000000	False	0.068365	0.068365	0.025150	0.025150	0.001229	0.026379	24.524193	0.035787	63.558374	0.045739	K562
chr22	22006153	22006653	intergenic|chr22:22006153-22006653	intergenic	929.692133	PPIL2	22020272	207.420000	0.983842	True	13869.000000	False	0.050818	0.050818	0.017191	0.017191	0.001229	0.018420	17.125029	0.029988	47.244811	0.045347	K562
chr22	22010899	22011399	intergenic|chr22:22010899-22011399	intergenic	445.983697	PPIL2	22020272	207.420000	0.983842	True	9123.000000	False	0.073158	0.073158	0.026437	0.026437	0.001229	0.027666	12.338642	0.021607	32.627160	0.031316	K562
chr22	22011622	22012122	intergenic|chr22:22011622-22012122	intergenic	654.997374	PPIL2	22020272	207.420000	0.983842	True	8400.000000	False	0.078606	0.078606	0.026437	0.026437	0.001229	0.027666	18.121242	0.031733	51.486466	0.049418	K562
chr22	22021055	22021555	genic|chr22:22021055-22021555	genic	241.348099	PPIL2	22020272	207.420000	0.983842	True	1033.000000	False	0.123436	0.123436	0.057204	0.057204	0.001229	0.058434	14.102827	0.024696	29.791056	0.028594	K562
chr22	22108827	22109327	intergenic|chr22:22108827-22109327	intergenic	1444.958947	MAPK1	22221970	161.490000	0.976661	True	112893.000000	False	0.008200	0.008200	0.005742	0.005742	0.001229	0.006972	10.073732	0.023462	11.848226	0.016648	K562
chr22	22292295	22293241	genic|chr22:22292295-22293241	genic	2172.533799	MAPK1	22221970	161.490000	0.976661	True	70798.000000	False	0.012305	0.012305	0.006546	0.006546	0.001229	0.007775	16.891142	0.039339	26.734030	0.037564	K562
chr22	22292295	22293241	genic|chr22:22292295-22293241	genic	2172.533799	PPM1F	22307250	90.060000	0.833034	True	14482.000000	False	0.048941	0.048941	0.013228	0.013228	0.001229	0.014457	31.409306	0.078344	106.326399	0.150468	K562
chr22	22292295	22293241	genic|chr22:22292295-22293241	genic	2172.533799	TOP3B	22337240	119.020000	0.885099	True	44472.000000	False	0.018441	0.018441	0.004258	0.004258	0.001229	0.005487	11.921446	0.032439	40.063062	0.069793	K562
chr22	22301305	22301805	genic|chr22:22301305-22301805	genic	270.609643	PPM1F	22307250	90.060000	0.833034	True	5695.000000	False	0.110224	0.110224	0.030307	0.030307	0.001229	0.031536	8.534050	0.021287	29.827638	0.042211	K562
chr22	22301981	22302481	genic|chr22:22301981-22302481	genic	995.402677	PPM1F	22307250	90.060000	0.833034	True	5019.000000	False	0.123029	0.123029	0.030307	0.030307	0.001229	0.031536	31.391402	0.078300	122.463891	0.173305	K562
chr22	22301981	22302481	genic|chr22:22301981-22302481	genic	995.402677	TOP3B	22337240	119.020000	0.885099	True	35009.000000	False	0.022708	0.022708	0.007291	0.007291	0.001229	0.008520	8.480765	0.023077	22.603368	0.039377	K562
